loan_amnt,term,int_rate,grade,emp_title,home_ownership,annual_inc,verification_status,dti,open_acc,revol_util,fico_range_high,loan_status,text
20000.0, 60 months,15.61,D,Bilingual Teacher,MORTGAGE,54000.0,Verified,18.51,26.0,27.4,664.0,0,debt_consolidation - Debt consolidation
19200.0, 36 months,6.99,A,"Web Developer, Librarian",MORTGAGE,60000.0,Verified,20.92,15.0,59.5,694.0,0,credit_card - Credit card refinancing
1000.0, 36 months,14.65,C,Account Coordinator,OWN,49000.0,Verified,36.76,8.0,88.0,694.0,0,debt_consolidation - Debt consolidation
30000.0, 60 months,17.99,D,RN,OWN,70000.0,Source Verified,13.39,4.0,71.0,669.0,0,major_purchase - Major purchase
28000.0, 60 months,10.75,B,Telecommunications Technician,RENT,89000.0,Not Verified,23.1,15.0,64.3,724.0,0,debt_consolidation - Debt consolidation
25000.0, 60 months,22.99,F,Principal,MORTGAGE,80000.0,Source Verified,7.38,5.0,29.0,724.0,0,home_improvement - Home improvement
9000.0, 36 months,21.97,E,Administrative Specialist ,RENT,37000.0,Verified,40.55,10.0,99.2,669.0,0,debt_consolidation - Debt consolidation
6500.0, 36 months,12.69,C,MTG TRANIEE DEFAULT RES (FILE ADMIN),RENT,40000.0,Verified,13.89,10.0,45.6,669.0,0,major_purchase - Major purchase
4200.0, 36 months,7.59,A,owner,RENT,105000.0,Not Verified,3.81,8.0,57.2,694.0,0,debt_consolidation - Debt consolidation
7000.0, 36 months,15.31,C,forklift operator ,OWN,52000.0,Verified,23.59,8.0,38.5,684.0,0,debt_consolidation - Debt consolidation
9600.0, 36 months,11.53,B,Alarm Service Technician,RENT,29640.0,Source Verified,11.5,5.0,66.7,664.0,0,credit_card - Credit card refinancing
20000.0, 60 months,12.99,C,Federal Security Officer,RENT,41000.0,Source Verified,17.35,9.0,32.3,749.0,0,debt_consolidation - Debt consolidation
8000.0, 36 months,12.69,C,Office Manager,OWN,70000.0,Verified,32.06,31.0,69.1,689.0,0,debt_consolidation - Debt consolidation
24000.0, 60 months,16.99,D,Payroll & Benefits Generalist,MORTGAGE,69200.0,Source Verified,22.86,10.0,44.2,689.0,0,debt_consolidation - Debt consolidation
11000.0, 36 months,16.99,D,Admissions,OWN,46000.0,Source Verified,26.01,10.0,20.8,689.0,0,debt_consolidation - Debt consolidation
13000.0, 36 months,8.49,B,Medical receptionist,RENT,44000.0,Verified,18.3,11.0,0.0,794.0,0,debt_consolidation - Debt consolidation
20000.0, 60 months,10.64,B,Surevisor,MORTGAGE,70000.0,Not Verified,29.71,9.0,84.7,744.0,0,credit_card - Credit card refinancing
12600.0, 60 months,15.61,D,Manager,RENT,60000.0,Source Verified,18.76,10.0,40.8,679.0,0,debt_consolidation - Debt consolidation
35000.0, 60 months,20.99,E,Registered Nurse,MORTGAGE,110000.0,Source Verified,18.71,23.0,49.5,689.0,0,debt_consolidation - Debt consolidation
8000.0, 36 months,10.49,B,mechanic,OWN,80000.0,Verified,17.28,8.0,79.9,699.0,0,debt_consolidation - Debt consolidation
10000.0, 36 months,15.99,C,Weld dept supervisor,MORTGAGE,40000.0,Verified,27.54,9.0,63.1,709.0,0,debt_consolidation - Debt consolidation
6000.0, 36 months,6.99,A,Educator,MORTGAGE,55000.0,Verified,21.43,8.0,86.5,694.0,0,other - Other
16000.0, 60 months,16.99,D,,MORTGAGE,52000.0,Verified,24.65,9.0,73.0,679.0,0,debt_consolidation - Debt consolidation
12525.0, 60 months,27.49,F,Customer Service Representative ,RENT,33000.0,Not Verified,31.35,19.0,21.6,679.0,0,credit_card - Credit card refinancing
4000.0, 36 months,7.89,A,Dual Language Educator,MORTGAGE,125000.0,Not Verified,12.08,18.0,57.0,729.0,0,vacation - Vacation
10000.0, 36 months,12.29,C,Teacher,RENT,53250.0,Not Verified,10.05,11.0,79.0,719.0,0,debt_consolidation - Debt consolidation
35000.0, 60 months,19.99,E,Teacher,RENT,100000.0,Source Verified,18.53,10.0,83.6,674.0,0,debt_consolidation - Debt consolidation
30000.0, 60 months,12.99,C,Supervisor,RENT,60000.0,Source Verified,23.1,17.0,1.4,829.0,0,debt_consolidation - Unknown
15000.0, 36 months,7.49,A,Senior Manager,MORTGAGE,152000.0,Source Verified,22.16,15.0,62.6,719.0,0,credit_card - Credit card refinancing
6000.0, 36 months,6.24,A,Assistant Vice President ,MORTGAGE,110000.0,Not Verified,19.62,13.0,54.1,714.0,0,credit_card - Credit card refinancing
7925.0, 36 months,15.59,C,CNA,OWN,30000.0,Source Verified,18.84,6.0,57.8,684.0,0,home_improvement - Home improvement
8000.0, 36 months,15.61,D,lead,OWN,48000.0,Verified,38.28,10.0,39.3,724.0,0,debt_consolidation - Debt consolidation
25825.0, 60 months,24.99,F,Store Manager,RENT,62000.0,Verified,27.27,6.0,97.2,689.0,0,debt_consolidation - Debt consolidation
30000.0, 60 months,20.5,E,Escrow Officer,RENT,94238.0,Source Verified,31.08,11.0,21.8,664.0,0,debt_consolidation - Debt consolidation
5000.0, 36 months,11.49,B,Transportation,MORTGAGE,75000.0,Source Verified,12.67,9.0,83.9,664.0,0,debt_consolidation - Debt consolidation
9000.0, 36 months,11.53,B,,RENT,30180.0,Verified,19.48,9.0,14.0,684.0,0,debt_consolidation - Debt consolidation
10000.0, 36 months,17.27,D,Assembly,RENT,48000.0,Source Verified,31.7,12.0,49.7,674.0,0,debt_consolidation - Debt consolidation
6000.0, 36 months,16.99,D,,MORTGAGE,17490.0,Verified,27.59,8.0,69.3,669.0,0,debt_consolidation - Unknown
10000.0, 60 months,17.57,D,Professional Employer Consultant,OWN,101000.0,Source Verified,12.31,6.0,77.0,679.0,0,debt_consolidation - Debt consolidation
11150.0, 36 months,17.86,D,Manager,RENT,35000.0,Not Verified,28.36,12.0,83.7,664.0,0,credit_card - Credit card refinancing
16000.0, 36 months,11.49,B,teacher,RENT,90000.0,Verified,16.76,19.0,61.7,669.0,0,major_purchase - Major purchase
16725.0, 36 months,24.11,F,Operator,MORTGAGE,59000.0,Verified,39.73,8.0,58.0,694.0,0,debt_consolidation - Debt consolidation
22500.0, 60 months,25.29,E,supervisor,MORTGAGE,45000.0,Verified,33.68,14.0,39.2,669.0,0,debt_consolidation - Debt consolidation
8000.0, 36 months,15.61,D,Security specialist ,RENT,45000.0,Source Verified,16.43,6.0,24.5,679.0,0,debt_consolidation - Debt consolidation
14250.0, 36 months,18.25,E,bartender,OWN,34000.0,Verified,31.05,8.0,75.0,669.0,0,debt_consolidation - Debt consolidation
15000.0, 36 months,9.99,B,,MORTGAGE,140000.0,Verified,10.99,14.0,60.4,719.0,0,debt_consolidation - Debt consolidation
1200.0, 36 months,13.33,C,Customer Service Representative,RENT,15000.0,Verified,10.8,8.0,100.9,664.0,0,debt_consolidation - Debt consolidation
30000.0, 36 months,19.99,E,Supervisor,MORTGAGE,108000.0,Verified,21.7,13.0,66.9,664.0,0,debt_consolidation - Debt consolidation
18225.0, 36 months,18.99,D,Business Manager,MORTGAGE,104224.0,Source Verified,18.89,21.0,35.4,664.0,0,debt_consolidation - Debt consolidation
13875.0, 60 months,21.99,F,warehouse associate,MORTGAGE,45000.0,Source Verified,31.47,7.0,95.2,674.0,0,debt_consolidation - Debt consolidation
3600.0, 36 months,11.99,C,Surface operator ,RENT,84000.0,Verified,10.44,7.0,94.8,674.0,0,debt_consolidation - Debt consolidation
30000.0, 36 months,17.27,D,operations manager,RENT,112000.0,Verified,25.03,12.0,36.2,684.0,0,debt_consolidation - Debt consolidation
6000.0, 36 months,10.99,B,Sr personal banker,MORTGAGE,54000.0,Not Verified,25.78,25.0,79.9,669.0,0,home_improvement - Home improvement
10000.0, 36 months,8.39,B,"RN, BSN. Assistant Charge nurse",OWN,75000.0,Not Verified,4.27,6.0,67.3,674.0,0,debt_consolidation - Debt consolidation
21000.0, 60 months,13.67,C,Radiation Therapist,RENT,90000.0,Source Verified,18.15,13.0,23.5,739.0,0,debt_consolidation - Unknown
2000.0, 36 months,17.27,D,Nanny/house manager ,RENT,47000.0,Not Verified,28.29,10.0,75.0,674.0,0,medical - Medical expenses
29250.0, 60 months,19.24,E,Corrections officer,OWN,58585.0,Source Verified,31.71,10.0,39.3,724.0,0,major_purchase - Major purchase
35000.0, 36 months,9.75,B,Regional Site Manager,OWN,170000.0,Verified,15.67,15.0,42.9,689.0,0,debt_consolidation - Debt consolidation
3025.0, 36 months,10.75,B,Project Developer,MORTGAGE,47000.0,Source Verified,9.53,4.0,71.6,669.0,0,debt_consolidation - Debt consolidation
16000.0, 36 months,13.99,C,Owner,MORTGAGE,55000.0,Source Verified,4.21,8.0,44.9,669.0,0,debt_consolidation - Debt consolidation
6400.0, 36 months,15.31,C,LPN,RENT,41600.0,Source Verified,29.0,9.0,74.1,674.0,0,credit_card - Credit card refinancing
34800.0, 60 months,29.49,F,Senior Financial Analyst,RENT,90000.0,Verified,11.51,14.0,47.1,684.0,0,debt_consolidation - Debt consolidation
28000.0, 36 months,11.47,B,President,MORTGAGE,125000.0,Source Verified,28.13,23.0,30.0,679.0,0,credit_card - Credit card refinancing
20000.0, 36 months,10.64,B,MECHANIC,RENT,45000.0,Source Verified,16.77,12.0,39.7,699.0,0,credit_card - Credit card refinancing
10000.0, 36 months,11.47,B,Dental Hygenist,RENT,35000.0,Source Verified,10.76,10.0,60.5,679.0,0,debt_consolidation - Debt consolidation
35000.0, 60 months,13.49,C,Team Lead,RENT,155000.0,Source Verified,10.88,7.0,57.8,679.0,0,debt_consolidation - Debt consolidation
11150.0, 60 months,18.99,D,Title Curative,OWN,33000.0,Source Verified,28.11,9.0,57.0,664.0,0,debt_consolidation - Debt consolidation
4800.0, 36 months,9.75,B,Teacher,RENT,55000.0,Source Verified,23.92,16.0,55.6,664.0,0,other - Other
27650.0, 60 months,27.49,F,,RENT,75000.0,Source Verified,24.35,22.0,80.6,669.0,0,debt_consolidation - Unknown
15000.0, 36 months,13.99,C,Personal Banker,OWN,60000.0,Source Verified,16.4,15.0,50.4,679.0,0,credit_card - Credit card refinancing
15000.0, 60 months,16.29,D,warehouse,MORTGAGE,43000.0,Not Verified,17.0,11.0,53.3,674.0,0,debt_consolidation - Debt consolidation
12500.0, 36 months,9.17,B,,MORTGAGE,78000.0,Verified,27.92,13.0,82.5,704.0,0,debt_consolidation - Debt consolidation
22425.0, 60 months,26.99,F,Operations Supervisor,RENT,51000.0,Verified,18.26,6.0,24.9,684.0,0,debt_consolidation - Debt consolidation
15000.0, 60 months,13.99,C,RN,RENT,78000.0,Verified,18.17,14.0,59.8,679.0,0,moving - Moving and relocation
25000.0, 60 months,12.29,C,occupational therapist,MORTGAGE,87000.0,Source Verified,18.44,10.0,83.3,674.0,0,debt_consolidation - Debt consolidation
35000.0, 36 months,9.99,B,Instructor,MORTGAGE,207000.0,Source Verified,5.6,11.0,25.9,709.0,0,home_improvement - Home improvement
1200.0, 36 months,14.65,C,Research Coordinator,RENT,52000.0,Verified,14.89,16.0,32.7,674.0,0,debt_consolidation - Debt consolidation
7500.0, 36 months,11.99,C,Student Intern,MORTGAGE,35000.0,Source Verified,16.77,9.0,47.8,739.0,0,debt_consolidation - Debt consolidation
35000.0, 36 months,27.88,G,IT Specialist,MORTGAGE,102000.0,Source Verified,20.92,12.0,74.6,689.0,0,debt_consolidation - Debt consolidation
19600.0, 60 months,15.59,D,owner/ manger,MORTGAGE,55000.0,Not Verified,23.78,17.0,38.6,704.0,0,debt_consolidation - Debt consolidation
6000.0, 36 months,11.44,B,Mechanic ,MORTGAGE,42000.0,Verified,20.03,8.0,67.0,674.0,0,debt_consolidation - Debt consolidation
4000.0, 36 months,10.99,B,Registered Nurse,RENT,72000.0,Verified,25.85,12.0,58.1,689.0,0,debt_consolidation - Debt consolidation
21825.0, 36 months,13.33,C,Food Service Technician 2,RENT,52000.0,Source Verified,16.52,14.0,44.2,694.0,0,debt_consolidation - Debt consolidation
28250.0, 36 months,13.99,C,Realtor,MORTGAGE,80000.0,Source Verified,30.59,26.0,34.0,704.0,0,credit_card - Credit card refinancing
4000.0, 36 months,11.49,B,mealloadout ,RENT,45000.0,Verified,16.61,10.0,37.1,674.0,0,car - Car financing
10000.0, 60 months,13.99,C,Concierge ,RENT,56780.0,Source Verified,12.75,7.0,55.1,749.0,0,medical - Medical expenses
20000.0, 60 months,24.74,E,Loan Officer,RENT,100000.0,Not Verified,15.5,15.0,52.9,689.0,0,debt_consolidation - Debt consolidation
24000.0, 60 months,16.55,D,Software Engineer,OWN,66000.0,Verified,17.18,21.0,99.8,689.0,0,debt_consolidation - Debt consolidation
24000.0, 36 months,16.55,D,Assembler Senior,MORTGAGE,104000.0,Verified,17.07,12.0,64.1,669.0,0,small_business - Business
12000.0, 36 months,21.49,D,Global Support Agent,MORTGAGE,53000.0,Verified,29.8,13.0,49.3,664.0,0,credit_card - Credit card refinancing
7000.0, 36 months,8.18,B,Shipping ,OWN,30000.0,Not Verified,10.52,5.0,71.0,669.0,0,credit_card - Credit card refinancing
28000.0, 60 months,17.27,D,Operations Manager,MORTGAGE,113000.0,Verified,13.11,6.0,85.0,704.0,0,small_business - Business
12600.0, 60 months,19.99,E,Manager,RENT,50000.0,Source Verified,17.21,4.0,93.3,679.0,0,other - Other
17125.0, 36 months,24.49,E,Sales,OWN,84500.0,Source Verified,18.96,12.0,93.7,684.0,0,debt_consolidation - Debt consolidation
10000.0, 36 months,12.69,C,Regional Consultant,RENT,42500.0,Source Verified,8.67,8.0,66.5,709.0,0,credit_card - Credit card refinancing
15000.0, 60 months,16.99,D,Sonographer,MORTGAGE,80000.0,Verified,29.7,12.0,88.0,694.0,0,debt_consolidation - Debt consolidation
6025.0, 36 months,12.59,C,Apprentice 4,RENT,51000.0,Source Verified,9.84,7.0,36.9,669.0,0,debt_consolidation - Debt consolidation
6500.0, 36 months,17.99,D,In-home caregiver,RENT,21679.0,Not Verified,25.36,5.0,64.3,669.0,0,debt_consolidation - Debt consolidation
5000.0, 36 months,11.49,B,Program Project Manager,MORTGAGE,116000.0,Source Verified,16.64,9.0,100.2,684.0,0,vacation - Vacation
2325.0, 36 months,14.65,C,Administrative Assistant,RENT,34000.0,Source Verified,26.95,13.0,5.0,694.0,0,debt_consolidation - Debt consolidation
7000.0, 36 months,10.99,B,account supervisor,RENT,60000.0,Source Verified,11.92,8.0,93.2,664.0,0,car - Car financing
16200.0, 36 months,14.49,C,clerical ,RENT,36000.0,Not Verified,21.63,7.0,63.0,669.0,0,debt_consolidation - Debt consolidation
15000.0, 60 months,16.49,D,Customer Service Supervisor,RENT,52500.0,Source Verified,38.33,21.0,59.8,704.0,0,debt_consolidation - Debt consolidation
8400.0, 36 months,12.79,C,IT Manager,RENT,55000.0,Source Verified,10.5,3.0,15.2,674.0,0,other - Other
16000.0, 60 months,13.99,C,Technical support specialist,MORTGAGE,65000.0,Not Verified,19.94,19.0,24.8,724.0,0,debt_consolidation - Debt consolidation
35000.0, 60 months,23.13,F,"Director, Programs",MORTGAGE,235000.0,Source Verified,27.02,18.0,89.7,694.0,0,debt_consolidation - Debt consolidation
20000.0, 36 months,14.99,C,home care provider ,MORTGAGE,92800.0,Source Verified,8.64,9.0,78.3,664.0,0,debt_consolidation - Debt consolidation
7000.0, 36 months,8.18,B,Zoo Lab Coordinator,RENT,40800.0,Not Verified,35.82,18.0,34.7,739.0,0,debt_consolidation - Debt consolidation
7000.0, 36 months,10.75,B,Fork lift driver,OWN,40000.0,Not Verified,7.56,5.0,43.2,689.0,0,debt_consolidation - Debt consolidation
15000.0, 60 months,12.29,C,MEDICAL TECHNOLOGIST,MORTGAGE,80000.0,Verified,39.39,19.0,34.2,739.0,0,credit_card - Credit card refinancing
10875.0, 60 months,13.33,C,Mortgage loan processor,RENT,50000.0,Verified,37.21,11.0,14.0,669.0,0,debt_consolidation - Debt consolidation
13600.0, 60 months,21.18,E,PRODUCE MANAGER,MORTGAGE,56000.0,Verified,32.6,15.0,63.0,679.0,0,debt_consolidation - Unknown
6400.0, 36 months,9.75,B,Assistant manager/waitress,RENT,50000.0,Source Verified,12.35,11.0,55.1,709.0,0,debt_consolidation - Debt consolidation
20000.0, 60 months,23.99,E,maintainer,RENT,65000.0,Source Verified,19.15,4.0,99.3,674.0,0,other - Other
35000.0, 60 months,12.99,C,Rig Supervisor ,MORTGAGE,172000.0,Verified,10.77,8.0,97.3,704.0,0,debt_consolidation - Debt consolidation
20000.0, 60 months,19.19,E,General Manager,MORTGAGE,84000.0,Verified,15.8,9.0,73.0,674.0,0,debt_consolidation - Debt consolidation
15000.0, 60 months,14.46,C,Receptionist/Office Admin,RENT,35000.0,Verified,20.13,5.0,67.3,679.0,0,credit_card - Credit card refinancing
35000.0, 36 months,12.69,C,Supervisor,RENT,120000.0,Verified,22.18,11.0,58.3,684.0,0,credit_card - Credit card refinancing
35000.0, 60 months,12.69,C,Sr Director Corp Acctg & Financial Rpt,MORTGAGE,250000.0,Verified,17.57,25.0,81.1,684.0,0,debt_consolidation - Debt consolidation
15000.0, 60 months,13.18,C,,RENT,90000.0,Not Verified,3.76,5.0,15.9,774.0,0,credit_card - Credit card refinancing
20000.0, 60 months,11.53,B,member of technical staff,RENT,145000.0,Source Verified,10.29,6.0,40.0,679.0,0,credit_card - Credit card refinancing
9500.0, 36 months,8.39,B,Truck Driver ,MORTGAGE,45000.0,Not Verified,9.63,12.0,21.5,674.0,0,debt_consolidation - Debt consolidation
18375.0, 60 months,18.54,E,Driver,MORTGAGE,73000.0,Source Verified,22.13,9.0,95.1,679.0,0,debt_consolidation - Debt consolidation
20400.0, 60 months,22.35,E,Credit and Collections,MORTGAGE,81000.0,Source Verified,9.07,16.0,66.4,684.0,0,debt_consolidation - Unknown
28000.0, 60 months,25.69,F,Quality certification Officer,OWN,70000.0,Source Verified,32.25,11.0,42.8,699.0,0,debt_consolidation - Debt consolidation
7000.0, 36 months,8.18,B,Nurse,RENT,130000.0,Not Verified,12.8,13.0,30.3,679.0,0,debt_consolidation - Debt consolidation
10050.0, 36 months,13.18,C,Teacher,RENT,33500.0,Verified,16.28,9.0,45.8,709.0,0,debt_consolidation - Debt consolidation
10000.0, 36 months,9.99,B,Director of Faculty Affairs,RENT,135000.0,Source Verified,8.01,19.0,27.3,674.0,0,debt_consolidation - Debt consolidation
25000.0, 36 months,14.49,C,Vice President of Sales,MORTGAGE,250000.0,Source Verified,13.48,13.0,91.1,684.0,0,debt_consolidation - Debt consolidation
6500.0, 36 months,10.99,B,RN,RENT,42000.0,Not Verified,22.29,15.0,32.9,699.0,0,other - Other
16800.0, 36 months,16.55,D,,MORTGAGE,40000.0,Not Verified,13.5,8.0,7.8,739.0,0,debt_consolidation - Debt consolidation
7000.0, 36 months,5.32,A,,MORTGAGE,72000.0,Not Verified,5.43,6.0,20.9,809.0,0,credit_card - Credit card refinancing
18925.0, 60 months,20.99,E,Sheet Metal mechanic ,OWN,53000.0,Verified,26.83,14.0,49.0,709.0,0,debt_consolidation - Debt consolidation
10625.0, 36 months,17.86,D,Middle Office Coordinator,RENT,31500.0,Source Verified,22.14,5.0,56.7,709.0,0,other - Other
14000.0, 36 months,12.74,C,engineer,MORTGAGE,135000.0,Verified,18.4,35.0,35.0,664.0,0,debt_consolidation - Debt consolidation
30000.0, 36 months,9.17,B,Senior Engineering Manager,MORTGAGE,132000.0,Verified,24.93,15.0,44.3,719.0,0,debt_consolidation - Debt consolidation
19175.0, 36 months,12.79,C,Director,MORTGAGE,138000.0,Not Verified,32.04,17.0,58.8,684.0,0,credit_card - Credit card refinancing
22800.0, 60 months,23.99,E,sales,MORTGAGE,87000.0,Verified,27.55,14.0,56.4,684.0,0,debt_consolidation - Debt consolidation
10000.0, 60 months,14.65,C,,OWN,22704.0,Verified,31.73,9.0,50.4,709.0,0,debt_consolidation - Debt consolidation
5500.0, 36 months,6.89,A,Line Cook,RENT,30000.0,Source Verified,16.92,7.0,11.2,754.0,0,debt_consolidation - Debt consolidation
21500.0, 60 months,19.99,E,Technician ,MORTGAGE,64000.0,Source Verified,25.88,9.0,61.2,669.0,0,debt_consolidation - Debt consolidation
32225.0, 60 months,20.99,E,Chiropractic Physician / Owner,MORTGAGE,511161.0,Source Verified,1.03,12.0,42.0,704.0,0,debt_consolidation - Debt consolidation
25000.0, 60 months,13.99,C,Executive Assistant,MORTGAGE,79000.0,Not Verified,34.53,33.0,18.6,734.0,0,debt_consolidation - Debt consolidation
11000.0, 36 months,15.31,C,General Manager,RENT,83000.0,Verified,20.58,14.0,77.3,669.0,0,credit_card - Credit card refinancing
28000.0, 60 months,8.18,B,Pilot,RENT,76000.0,Source Verified,17.67,11.0,31.4,764.0,0,debt_consolidation - Debt consolidation
5525.0, 36 months,13.44,C,ass manager,MORTGAGE,15000.0,Not Verified,28.0,4.0,90.1,674.0,0,debt_consolidation - Debt consolidation
5000.0, 36 months,8.59,A,Agent,MORTGAGE,106000.0,Not Verified,21.11,20.0,37.3,694.0,0,debt_consolidation - Debt consolidation
16000.0, 60 months,13.49,C,Driver,OWN,122354.0,Source Verified,24.81,23.0,57.0,674.0,0,debt_consolidation - Debt consolidation
30000.0, 60 months,16.99,D,Physician,RENT,191000.0,Source Verified,11.86,9.0,23.2,674.0,0,debt_consolidation - Debt consolidation
8000.0, 36 months,11.53,B,3rd Helper,MORTGAGE,83000.0,Source Verified,17.09,10.0,84.3,669.0,0,debt_consolidation - Debt consolidation
1775.0, 36 months,19.24,E,Grocery Department,RENT,22000.0,Verified,5.67,2.0,94.7,674.0,0,debt_consolidation - Debt consolidation
4000.0, 36 months,13.99,C,propery/office manager,MORTGAGE,87800.0,Verified,17.7,28.0,76.2,664.0,0,debt_consolidation - Debt consolidation
20050.0, 36 months,17.86,D,charge nurse,RENT,48000.0,Verified,29.78,17.0,53.6,674.0,0,debt_consolidation - Debt consolidation
